File_Error	Corrected
swaar	Swar
huumsafara	Humsafaraa
humsafarra	Humsafaraa
humsaafra	Humsafaraa
MEHMAAN	Mehmaan
mehmaan	Mehmaan
MMEHMAAN	Mehmaan
KHUSHBOO	Khushboo
Khushboo	Khushboo
muskn	Muskan
muskan	Muskan
Muskaan	Muskan
Muskan	Muskan
khushi	Khushi
Khushii	Khushi
khushi	Khushi
Khushi	Khushi
AAASHAN	Aashan
AASHAN	Aashan
Aashan	Aashan
aashan	Aashan
pakoar	Pakora
pakora	Pakora
pakora	Pakora
musamn	Mausamn
MAUSAMMN	Mausamn
rooti	Roti
roti	Roti
roti	Roti
ROTI	Roti
GANESH	Ganesh
gaanesh	Ganesh
ganessh	Ganesh
Dotst	Dost
DDOST	Dost
ddost	Dost
DOOST	Dost
Rotii	Roti
RROTI	Roti
shivaa	Shivaa
shivaa	Shivaa
NIRVANA	Nirvana
nirvana	Nirvana
nirvana	Nirvana
niirvnaa	Nirvana
MATRUBHASHA	Matrubhasha
mtrubhaasha	Matrubhasha
Roshnni	Roshni
Roshni	Roshni
ROSHNI	Roshni
Dinn	Din
DDin	Din
Din	Din
DDin	Din
prem	Prem
PREM	Prem
pprem	Prem
lassi	Lassii
LASSI	Lassii
lassi	Lassii
LASSI	Lassii
pparivaar	Parivaar
PARIVAAR	Parivaar
pairvaar	Parivaar
krishnau	Krishnau
krishnnau	Krishnau
krishnau	Krishnau
HCAWAL	Chawal
Chawal	Chawal
bhagwani	Bhagwani
Bhgwwani	Bhagwani
bhgwanni	Bhagwani
Bhgwani	Bhagwani
pparivaar	Parivaar
Parrivaar	Parivaar
pariivaar	Parivaar
PARIVAARR	Parivaar
PARIVAAARA	Parivaara
parivaara	Parivaara
PARVIAARA	Parivaara
PARRIVAARA	Parivaara
bhindni	Bhindin
BBHIDNIN	Bhindin
bhindin	Bhindin
BBhajan	Bhajan
bhajjan	Bhajan
bhajan	Bhajan
KWHAAB	Khwaab
khwaab	Khwaab
KKHWAAB	Khwaab
kkhwaab	Khwaab
Gulabajmuunee	Gulabjamunee
gullbjamunee	Gulabjamunee
cchai	Chai
CHAI	Chai
chaai	Chai
Chai	Chai
bachapnu	Bachpanu
bachpanu	Bachpanu
DDal	Dal
dal	Dal
humasfar	Humsafar
humsfar	Humsafar
Humsafar	Humsafar
SASNSKAAR	Sanskaar
snskaaar	Sanskaar
SAANSKAAR	Sanskaar
sanskaar	Sanskaar
DDost	Dost
dost	Dost
dost	Dost
CHHIA	Chaiaa
CHAI	Chai
Chaai	Chai
ddal	Dal
DAL	Dal
Dal	Dal
Poojan	Poojan
Poojjn	Paani
poojan	Poojan
pooojan	Poojan
rsggulla	Rasgullaa
rasgulla	Rasgullaa
RASGULLLA	Rasgullaa
Rasggulla	Rasgullaa
Zindagia	Zindagiaa
zindagiaa	Zindagiaa
mnziln	Manziln
manzilln	Manziln
manziiln	Manziln
mannziln	Manziln
ziidngi	Zindagi
izndagi	Zindagi
Zindig	Zindagi
izndagi	Zindagi
swarr	Swar
SWAR	Swar
Swar	Swar
dosst	Dost
dost	Dost
dost	Dost
ODSTT	Dost
Daln	Daln
ddaln	Daln
DAALN	Daln
Dharti	Dharti
DHARTI	Dharti
Dhartti	Dharti
deshaa	Desha
desshaa	Desha
BANDEGAI	Bandegai
Bandegaii	Bandegai
CAHWAL	Chawal
CHAWLA	Chawala
AAAHSA	Aasha
asha	Aasha
AASHA	Aasha
chih	Chai
chai	Chai
chi	Chai
Chai	Chai
aaam	Aam
AAam	Aam
Aashan	Aashan
aashann	Aashan
aashan	Aashan
RAMNN	Ramn
Rammn	Ramn
Raat	Raat
aRaat	Raat
Ratt	Raat
Ratt	Raat
SSAPNA	Sapna
Spna	Sapna
pyara	Pyaaraa
pyaar	Pyaar
KRISSHNA	Krishna
Krissnh	Krishna
Krishn	Krishna
KRISHNAA	Krishna
diil	Dil
Dill	Dil
manziil	Manzil
manzil	Manzil
hBkktiu	Bhaktiu
BHAKTIIU	Bhaktiu
Bhaktiuu	Bhaktiu
bhktiu	Bhaktiu
aam	Aam
amm	Aam
aaam	Aam
KHUSHI	Khushi
KHUSHI	Khushi
khhusih	Khushi
KKUHSHI	Khushi
NIRVANAA	Nirvana
niirvana	Nirvana
mmaznil	Manzil
Manzil	Manzil
Humsafaree	Humsafaree
Humsfaree	Humsafaree
HUMSAFAREE	Humsafaree
Am	Aam
aam	Aam
aam	Aam
prrasad	Prasad
Prasad	Prasad
Prsda	Prasadaa
ddurga	Durgaa
Durga	Durgaa
Durga	Durgaa
Diila	Dila
dil	Dil
dila	Dila
Dlia	Dila
Jalebii	Jalebi
jalebii	Jalebi
ajlebi	Jalebi
JALEBII	Jalebi
rkishn	Krishna
kriishna	Krishna
Krishna	Krishna
Krishnna	Krishna
Poojaaa	Pooja
poojaa	Pooja
poojaaa	Pooja
DAL	Dal
DALL	Dal
Dal	Dal
hhwaa	Hawa
HAWWA	Hawa
Hawa	Hawa
ALOOON	Aloon
ALOON	Aloon
ALOON	Aloon
aloon	Aloon
halwwa	Halwa
Hlawa	Hawa
hahlwa	Halwa
shanti	Shanti
Shhnti	Shanti
swr	Swar
SWAR	Swar
Swra	Swara
AAAMU	Aamu
aamu	Aamu
aamu	Aamu
Chawal	Chawal
CHAWAL	Chawal
Chawwal	Chawal
Chwal	Chawal
DOST	Dost
dosst	Dost
doost	Dost
dost	Dost
bachpan	Bachpan
bacchpan	Bachpan
Bachpaan	Bachpan
SUKOKON	Sukoon
Sukoon	Sukoon
ppaneer	Paneer
PNAEEER	Paneer
sswar	Swar
Swr	Swar
panin	Paanin
paniin	Paanin
PPANAIN	Paanin
HHalwa	Halwa
HALWA	Halwa
Halwa	Halwa
SHIIV	Shiv
Shiviv	Shivi
SHIVI	Shivi
shivi	Shivi
Bhindi	Bhindi
bhindi	Bhindi
Bhhindi	Bhindi
bhiindi	Bhindi
saveraan	Saveran
sverran	Saveran
SAVVERAN	Saveran
yaadein	Yaadein
yaadein	Yaadein
Yaadein	Yaadein
HBINDI	Bhindi
BHIINDI	Bhindi
DILAA	Dila
dilaa	Dila
dliaaa	Dila
dilaaa	Dila
ssmosau	Samosau
smsosau	Samosau
ASMTIA	Asmita
Asmitaa	Asmita
asmita	Asmita
Ganesh	Ganesh
ganesh	Ganesh
izndgi	Zindagi
zindaggi	Zindagi
ZINDAGGI	Zindagi
chaawal	Chawal
Chwal	Chawal
chawall	Chawal
Banddegaii	Bandegai
bndeegaii	Bandegai
BANDEGAII	Bandegai
IDLII	Idli
IDLI	Idli
zinndagi	Zindagi
Zindgai	Zindagi
ZINDAGII	Zindagi
MUSKAN	Muskan
MUSKAAN	Muskan
sshiv	Shiv
Sihiv	Shiv
YAADEIN	Yaadein
AYAADEIN	Yaadein
Yaaedein	Yaadein
Mausamm	Mausam
mausam	Mausam
rramee	Ramee
Ramee	Ramee
armee	Aamee
memhaan	Mehmaan
mehaman	Mehmaan
mehmaan	Mehmaan
mehmaan	Mehmaan
Swaar	Swar
sswr	Swar
roti	Roti
oRti	Roti
yaadein	Yaadein
yadein	Yaadein
MAUSAM	Mausam
Mausam	Mausam
MAUSAM	Mausam
masuam	Mausam
gulbajmun	Gulabjamun
Gulabjamun	Gulabjamun
gulabjaamun	Gulabjamun
gulbbjamun	Gulabjamun
halwwa	Halwa
hhlwa	Halwa
Rat	Raat
RRaat	Raat
halwaa	Halwa
halwa	Halwa
HALWA	Halwa
LADDU	Ladduu
Laaddu	Ladduu
Ladddu	Ladduu
Aam	Aam
aam	Aam
Krishn	Krishna
krishna	Krishna
krisnha	Krishna
KRSIHNA	Krishna
raat	Raat
raat	Raat
raaat	Raat
Ladddu	Ladduu
Laddu	Ladduu
khwaabbu	Khwaabu
Khwabuu	Khwaabu
kkhwabu	Khwaabu
rroshni	Roshni
ROSHNII	Roshni
roshni	Roshni
CHHAIN	Chain
Chaiin	Chain
bhagwann	Bhagwan
BBhagwan	Bhagwan
Bhaktki	Bhakti
BHAKTTI	Bhakti
Bhatki	Bhakti
suokonee	Sukoonee
suokoonee	Sukoonee
GULABJAMMUNEE	Gulabjamunee
GGULABJAMUNEE	Gulabjamunee
Nirvanaa	Nirvana
Nirvanna	Nirvana
nirrvana	Nirvana
paanii	Paani
Paanii	Paani
Paanii	Paani
AHLWAA	Alooaa
HALWA	Halwa
halwa	Halwa
Bandegai	Bandegai
bndegai	Bandegai
bandegai	Bandegai
musamm	Mausam
Maausam	Mausam
umsam	Mausam
pakoora	Pakora
PPakora	Pakora
PAKORA	Pakora
Pakora	Pakora
Sfaaraa	Safaraa
saffaraa	Safaraa
safarraa	Safaraa
Saafraa	Safaraa
aam	Aam
AAAM	Aam
Khushboo	Khushboo
Khushbboo	Khushboo
khushboo	Khushboo
Shivv	Shiv
SHIV	Shiv
krrishna	Krishna
KKrishna	Krishna
muksanee	Muskanee
Musknee	Muskanee
DOSTU	Dostu
DOSSTU	Dostu
dosstu	Dostu
DSOTUU	Dostu
RASGULLAA	Rasgullaa
rsgglulaa	Rasgullaa
Rsgullaa	Rasgullaa
bbiryni	Biryani
birryani	Biryani
BIRYANII	Biryani
khushboouu	Khushboou
khuushboou	Khushboou
KHUSHBOOOU	Khushboou
sukooona	Sukoona
Sukoonnaa	Sukoona
dal	Dal
dal	Dal
dl	Dal
Dal	Dal
Virsaat	Virasat
viirsat	Virasat
Virrsat	Virasat
IDDLI	Idli
IDLI	Idli
Idli	Idli
Iddli	Idli
bandhann	Bandhan
bbandhan	Bandhan
BANNDAHN	Bandhan
BHAKTI	Bhakti
BHAKTI	Bhakti
bbhakti	Bhakti
Bhktii	Bhakti
PRAASDAA	Prasadaa
PRASADAA	Prasadaa
PRASADAA	Prasadaa
HALWAUU	Halwau
halwau	Halwau
halwua	Halwa
ahlwau	Alooaa
prassad	Prasad
prsaaad	Prasad
Prasad	Prasad
gulabjammuna	Gulabjamuna
Gluabjamuna	Gulabjamuna
GULABJAMUNA	Gulabjamuna
gulabjamunaa	Gulabjamuna
dili	Dili
DILI	Dili
Ramm	Ram
Ram	Ram
RAM	Ram
SANPAU	Sannata
SAPNAU	Sapnau
Bcchpan	Bachpan
BACPHAN	Bhagwan
SAVVERA	Savera
SAVVEAR	Savera
SAVERAA	Savera
Svera	Savera
geet	Geet
Geet	Geet
Geet	Geet
Geeet	Geet
hawa	Hawa
Hwa	Hawa
khhwabi	Khwaabi
Khwaaabi	Khwaabi
khwwabi	Khwaabi
hKwaabbi	Khwaabi
KHUSHBOOO	Khushboo
kkhushboo	Khushboo
hKushhboo	Khushboo
aam	Aam
AAM	Aam
am	Aam
paania	Paaniaa
paania	Paaniaa
samosa	Samosa
samosa	Samosa
Samossa	Samosa
Smosa	Samosa
Mtrubhahsann	Matrubhashan
Matrubhashna	Matrubhasha
idlii	Idli
Idli	Idli
khusbhoo	Khushboo
Kuhshbboo	Khushboo
raatee	Raatee
RRAATEE	Raatee
RATAEE	Raatee
snnaatan	Sannatan
SANNTATAN	Sannatan
duurga	Durgaa
durrga	Durgaa
DURAG	Durgaa
dil	Dil
DDIL	Dil
dil	Dil
din	Din
Din	Din
PALL	Pal
Pl	Pal
Pall	Pal
deesh	Desh
DESHH	Desh
ddesh	Desh
desh	Desh
privaar	Parivaar
parivaar	Parivaar
Mehmaaan	Mehmaan
Mehmaaan	Mehmaan
rram	Ram
Ram	Ram
NIVRANA	Nirvana
nirvana	Nirvana
NIRVANA	Nirvana
bhajanee	Bhajanee
Bhjaanee	Bhajanee
BHHAJANEE	Bhajanee
BHAJANEE	Bhajanee
Bhgwwani	Bhagwani
Bhgwanni	Bhagwani
bhagwani	Bhagwani
Bhgwani	Bhagwani
geeti	Geeti
geeeti	Geeti
Psrad	Prasad
Prasad	Prasad
BHAAJN	Paani
BHAJAAN	Bhajan
bhajan	Bhajan
Bhjan	Bhajan
Prasad	Prasad
Prasaad	Prasad
Psrad	Prasad
prsad	Prasad
snnataee	Sannataee
sannataee	Sannataee
Savera	Savera
Savera	Savera
saverra	Savera
ddosa	Dosa
dosaa	Dosa
ODSA	Dosa
dos	Dosa
bhagwan	Bhagwan
bhagwan	Bhagwan
bhagwan	Bhagwan
Bhgwan	Bhagwan
panani	Paanin
ppani	Paani
Khwaab	Khwaab
KHWAAB	Khwaab
DESHH	Desh
DESSH	Desh
ddesh	Desh
Deesh	Desh
Din	Din
Dinn	Din
ddin	Din
dinn	Din
shakti	Shakti
Skhti	Shakti
Shkti	Shakti
SHAKTI	Shakti
ummeed	Umeed
umede	Umeedee
uumeed	Umeed
lAoo	Aloo
Aloo	Aloo
Rohsni	Roshni
Rohsni	Roshni
ziindagi	Zindagi
ZINDAGII	Zindagi
Zinddgi	Zindagi
zindaig	Zindagi
khushhi	Khushi
khushii	Khushi
KKHUSHI	Khushi
khushi	Khushi
Prsad	Prasad
Praasad	Prasad
RPASAD	Prasad
Prasad	Prasad
briyni	Biryani
bbiryani	Biryani
biryni	Biryani
biryani	Biryani
DUURGA	Durgaa
DDurg	Durgaa
udrga	Durgaa
chawall	Chawal
Chawal	Chawal
CHAAWAL	Chawal
GULABJAMNUI	Gulabjamunu
Gulabjamuni	Gulabjamuni
GULABJAMUNNI	Gulabjamuni
BACCHPAN	Bachpan
Bachpaan	Bachpan
nirvana	Nirvana
nirvana	Nirvana
HDARTI	Dharti
dhaarti	Dharti
bchpann	Bachpan
Bachpann	Bachpan
Shkkti	Shakti
shhakti	Shakti
ASMITA	Asmita
asmita	Asmita
Asmita	Asmita
parivaar	Parivaar
PARIVVAAR	Parivaar
parivaaar	Parivaar
parivaar	Parivaar
Prern	Prerna
Prerna	Prerna
prernra	Prerna
Prerna	Prerna
Raat	Raat
RRAAT	Raat
rrat	Raat
Rat	Raat
RAAT	Raat
dilu	Dilu
diluu	Dilu
bhhakit	Bhakti
Bhkhti	Bhakti
bhkti	Bhakti
BBHAKTI	Bhakti
Bhagwanee	Bhagwanee
bhagwannee	Bhagwanee
CHAWAL	Chawal
CHAWAAL	Chawal
chaawal	Chawal
Chhawal	Chawal
KALAKAR	Kalakar
Klakaar	Kalakar
Maanzilee	Manzilee
manzilee	Manzilee
SAFAR	Safar
ssafar	Safar
asafar	Safar
biiryni	Biryani
BBiryani	Biryani
BIRYYANI	Biryani
bndhanaa	Bandhanaa
bandhanaa	Bandhanaa
bandhhanaa	Bandhanaa
Bandhanaa	Bandhanaa
dIlii	Dili
IDDLII	Idli
PANNEER	Paneer
Pneeer	Paneer
umeeed	Umeed
ummeed	Umeed
DURRGA	Durgaa
durgga	Durgaa
kshan	Kshan
Kshan	Kshan
Ksshan	Kshan
KSHANN	Kshan
Dal	Dal
dal	Dal
DAL	Dal
sappna	Sapna
sspna	Sapna
KHUSHBOO	Khushboo
Khushboo	Khushboo
khushboo	Khushboo
kkhushboo	Khushboo
PPrem	Prem
pprem	Prem
Snnnata	Sannata
SSannata	Sannata
snnata	Sannata
Sannata	Sannata
MAATAR	Matar
MATARR	Matar
HUMSAFAR	Humsafar
hhumsfar	Humsafar
humsafar	Humsafar
Huumsfar	Humsafar
DHAARTIN	Dhartin
DHARTIN	Dhartin
niirvna	Nirvana
nirrvana	Nirvana
LLADDU	Ladduu
laaddu	Ladduu
ladudu	Ladduu
MANZIL	Manzil
Mnzzil	Manzil
gganesh	Ganesh
ganeesh	Ganesh
ganesh	Ganesh
idlli	Idli
ildi	Idli
jalebiu	Jalebiu
JALEBIU	Jalebiu
jalebiuu	Jalebiu
jlebiui	Jalebiu
musam	Mausam
MAUSAM	Mausam
musam	Mausam
ALOON	Aloon
aloonn	Aloon
laoon	Aloon
SHANTIAA	Shantiaa
Shntiaa	Shantiaa
PANEER	Paneer
Pneer	Paneer
bachpanaa	Bachpanaa
bachpanaa	Bachpanaa
bchpanaa	Bachpanaa
Mtrubhasha	Matrubhasha
MATRUBHAASHA	Matrubhasha
PANAI	Paani
paani	Paani
pani	Paani
paanni	Paani
DURGA	Durgaa
Durrga	Durgaa
DURAG	Durgaa
DURRGA	Durgaa
PAKOAR	Pakora
PPAKORA	Pakora
bbhagwan	Bhagwan
BHAGAWN	Bhagwan
bhagwan	Bhagwan
bhgwan	Bhagwan
DUGRA	Durgaa
DUURGA	Durgaa
pttagyraee	Pattagyraee
ppattagyraee	Pattagyraee
Pattagyraee	Pattagyraee
PATTAGGYRAEE	Pattagyraee
SHHIVAA	Shivaa
shivaaa	Shivaa
Shiivaa	Shivaa
SHIVAAA	Shivaa
SANSKARAU	Sanskaara
snskaaru	Sanskaaru
sanskaaru	Sanskaaru
sanskaaruu	Sanskaaru
khushboo	Khushboo
Khushboo	Khushboo
khushbooo	Khushboo
rata	Raataa
rraat	Raat
raaat	Raat
RAAAT	Raat
KHUUSHBOO	Khushboo
Khsuhboo	Khushboo
khushboo	Khushboo
deesha	Desha
DESHA	Desha
Desh	Desh
parivaaar	Parivaar
PARIVAAAR	Parivaar
nirvnaan	Nirvanan
NIRVANAN	Nirvanan
INRVANAN	Nirvanan
krishhna	Krishna
KRISHHNA	Krishna
krishna	Krishna
Bachhpani	Bachpani
BBachpani	Bachpani
Raasgulla	Rasgullaa
raasgulal	Rasgullaa
RASGULLA	Rasgullaa
durrg	Durgaa
durgga	Durgaa
JANAMU	Janamu
JAANAMU	Janamu
Janmau	Janama
PRASADD	Prasad
praasad	Prasad
PRSAAD	Prasad
pprasad	Prasad
JAANMN	Janamn
Janammn	Janamn
muuskann	Muskan
MUUSKANN	Muskan
MUSKANN	Muskan
Muskannn	Muskan
janam	Janam
Janam	Janam
jnanam	Janam
Janamm	Janam
manzial	Manzil
maanzila	Manzila
mnzzila	Manzila
aamm	Aam
Aamm	Aam
aamm	Aam
AAAM	Aam
shiviv	Shivi
shivii	Shivi
Shivi	Shivi
Prrerna	Prerna
Prernaaa	Prerna
prernnaa	Prerna
prrernaa	Prerna
pnener	Paneer
paneeer	Paneer
DIN	Din
Din	Din
Dinn	Din
YYaadein	Yaadein
YAADEIN	Yaadein
Yaadeiin	Yaadein
RORTI	Roti
ROTI	Roti
roti	Roti
Gneshi	Ganeshi
gganeshi	Ganeshi
ramaa	Ramaa
rmaa	Ramaa
zindaggi	Zindagi
ZINDAGI	Zindagi
BHAKTI	Bhakti
bhakti	Bhakti
bhktii	Bhakti
Bhktti	Bhakti
mmuksan	Muskan
muskan	Muskan
umskan	Muskan
Muskann	Muskan
Saverra	Savera
saverra	Savera
SAVERA	Savera
saveera	Savera
SHAKKTI	Shakti
SHAKTI	Shakti
SHATKI	Shakti
shaakti	Shakti
Safarn	Safarn
SSfarn	Safarn
saafrnn	Safarn
Safarn	Safarn
pttagyra	Pattagyraa
ppattagyra	Pattagyraa
paattagyra	Pattagyraa
pattagyra	Pattagyraa
payar	Pyaar
Pyar	Pyaar
pyyar	Pyaar
PAYAR	Pyaar
bandhan	Bandhan
Bndhan	Bandhan
bandhaan	Bandhan
dili	Dili
DIL	Dil
Dil	Dil
Idliee	Idliee
Idliee	Idliee
idlieee	Idliee
saafar	Safar
safar	Safar
Safar	Safar
safaar	Safar
saanjh	Saanjh
ASAANJH	Saanjh
iBryani	Biryani
Birayni	Biryani
BIRYANI	Biryani
KSHAN	Kshan
kshaan	Kshan
Kshhan	Kshan
dinaa	Dinaa
dinaa	Dinaa
dinaa	Dinaa
dinaa	Dinaa
Alooa	Alooaa
alooa	Alooaa
ALOOA	Alooaa
aloao	Alooaa
POOJA	Pooja
POOJA	Pooja
lassi	Lassii
lasssi	Lassii
laassi	Lassii
ASMMITA	Asmita
ASMITTA	Asmita
asmmita	Asmita
Asmitaa	Asmita
pyaari	Pyaari
pyari	Pyaari
pyaari	Pyaari
pyari	Pyaari
AAam	Aam
Aam	Aam
aamm	Aam
aam	Aam
gulaabjamun	Gulabjamun
gulabjamun	Gulabjamun
Gulbjamun	Gulabjamun
mausaam	Mausam
Mausaam	Mausam
MMausam	Mausam
mmtar	Matar
matar	Matar
Saveera	Savera
SAVERA	Savera
bandhan	Bandhan
bndahn	Bandhan
bandhann	Bandhan
banndhan	Bandhan
ZINDAGI	Zindagi
ZINDAGI	Zindagi
yaaadein	Yaadein
aydein	Yaadein
Sanskaar	Sanskaar
Sasnkaaar	Sanskaar
SANSKAAR	Sanskaar
Janam	Janam
AJNAAM	Janam
biryania	Biryaniaa
biryania	Biryaniaa
bhindiee	Bhindiee
bhindiee	Bhindiee
bhindieee	Bhindiee
Bhindiee	Bhindiee
matrubhassha	Matrubhasha
MARTUBHASSHA	Matrubhasha
MATRUBHASHAH	Matrubhasha
matrubhasha	Matrubhasha
saveera	Savera
savera	Savera
savear	Savera
lssi	Lassii
lasssi	Lassii
rroti	Roti
ROOIT	Roti
savera	Savera
savera	Savera
Savera	Savera
savvera	Savera
khwaab	Khwaab
Khawab	Khwaab
KHWAAB	Khwaab
KHWAAB	Khwaab
AASSHAU	Aashau
AASHAAU	Aashau
rraat	Raat
raaat	Raat
Bhaktiiaa	Bhaktia
BHAKTIAA	Bhaktia
BHAKTIAA	Bhaktia
Prsasadn	Prasadn
Prrasadn	Prasadn
rrm	Ram
rrm	Ram
RAM	Ram
Ramm	Ram
din	Din
din	Din
Din	Din
DINI	Dini
khushbooaa	Khushbooaa
khusbhoooaa	Khushbooaa
ppl	Pal
pal	Pal
Idli	Idli
IDLI	Idli
IILDI	Idli
chai	Chai
CHAI	Chai
CHAII	Chai
CHAII	Chai
DINA	Dinaa
DINA	Dinaa
dnia	Dinaa
bhinndi	Bhindi
bhinndi	Bhindi
bhindi	Bhindi
Poojja	Pooja
pooja	Pooja
gulabjamuni	Gulabjamuni
gulabjamuni	Gulabjamuni
Safar	Safar
SAFAR	Safar
SAFAR	Safar
ssafar	Safar
manizilu	Manzilu
MANZILU	Manzilu
manizlu	Manzilu
MANZILU	Manzilu
BBhaajn	Paani
bhjan	Bhajan
khwaab	Khwaab
kwhaab	Khwaab
YYAAEDIN	Yaadein
yaadein	Yaadein
yadein	Yaadein
YAADEIN	Yaadein
saanjjh	Saanjh
saannjh	Saanjh
Sanhj	Saanjh
sapnauu	Sapnau
SSAPNAU	Sapnau
BHINDI	Bhindi
BHINDI	Bhindi
ppneer	Paneer
panere	Paneeree
PANEER	Paneer
snskaar	Sanskaar
Sanskaar	Sanskaar
sansskaar	Sanskaar
Sanskkaar	Sanskaar
Dost	Dost
dost	Dost
dost	Dost
Doost	Dost
krishn	Krishna
krishna	Krishna
krishna	Krishna
krsishn	Krishna
dostnn	Dostn
DOOSTN	Dostn
Dsehh	Dosaee
DDESH	Desh
desh	Desh
desh	Desh
Nirvna	Nirvana
nirvaana	Nirvana
saverra	Savera
savera	Savera
sveraa	Savera
savera	Savera
PARIVAAR	Parivaar
Parivvaar	Parivaar
pairvaar	Parivaar
Umeedi	Umeedi
Umeedii	Umeedi
dharti	Dharti
dhrti	Dharti
dharti	Dharti
DOSAA	Dosa
Dosaa	Dosa
Dossa	Dosa
Matrubhashhaa	Matrubhasha
matrubhashaa	Matrubhasha
BHAGWWAN	Bhagwan
bhaagwan	Bhagwan
bahgwaan	Bhagwan
hawa	Hawa
HHAWA	Hawa
HAWAA	Hawa
Hawa	Hawa
DURGA	Durgaa
DURGA	Durgaa
Duurg	Durgaa
bhhakti	Bhakti
BHAKTI	Bhakti
Khushboo	Khushboo
khushboo	Khushboo
yaadein	Yaadein
YAADEIN	Yaadein
Yaadein	Yaadein
Shivee	Shivee
SHIVEE	Shivee
shiveee	Shivee
paaninn	Paanin
paanni	Paani
panin	Paanin
PPAANIN	Paanin
Pal	Pal
pl	Pal
Pll	Pal
PPRERNA	Prerna
prern	Prerna
Prerna	Prerna
Khushi	Khushi
Khhuhsi	Khushi
getet	Geetee
geet	Geet
Geet	Geet
geet	Geet
maatar	Matar
matar	Matar
mmtar	Matar
aSvera	Savera
svera	Savera
SAVERA	Savera
svera	Savera
spna	Sapna
SAPNAN	Sapnan
bhttura	Bhatura
bhatura	Bhatura
Bhhatura	Bhatura
bhatura	Bhatura
bhatturaa	Bhatura
Bhaaturaa	Bhatura
HALLWA	Halwa
lhwa	Hawa
AHALWA	Halwa
HALWA	Halwa
svera	Savera
saveraa	Savera
savera	Savera
Preem	Prem
prem	Prem
aloeoe	Alooee
ALOOOEE	Alooee
alooeee	Alooee
dosa	Dosa
odosa	Dosa
geeet	Geet
GEET	Geet
geet	Geet
Geet	Geet
CHAWWAL	Chawal
chhwla	Chawala
Virasataaa	Virasata
vvirasataa	Virasata
PALUU	Palu
pluu	Palu
ppalee	Palee
Paleee	Palee
Bhaturaaa	Bhatura
bhturaa	Bhatura
bhaturaa	Bhatura
bhaturaa	Bhatura
chawal	Chawal
chaawl	Chawal
hcawall	Chawal
chawal	Chawal
hawaee	Hawaee
HAWAEE	Hawaee
hawaee	Hawaee
Hwaaee	Hawaee
Bhaturaa	Bhatura
bhatura	Bhatura
BHATURA	Bhatura
BHATUUAR	Bhatura
kklakar	Kalakar
Klakarr	Kalakar
klakar	Kalakar
kalakar	Kalakar
bhakti	Bhakti
bhakti	Bhakti
bhakkti	Bhakti
nirvvana	Nirvana
nirvana	Nirvana
bachpan	Bachpan
Bchpan	Bachpan
Bachpaan	Bachpan
BBchpan	Bachpan
DOSAA	Dosa
DOSAA	Dosa
SAFFARU	Safaru
SSafaru	Safaru
saafru	Safaru
roshnii	Roshni
ROHSNI	Roshni
roshnii	Roshni
sukoon	Sukoon
sukoon	Sukoon
uSkoon	Sukoon
rasgullla	Rasgullaa
rassgulla	Rasgullaa
rasgulla	Rasgullaa
rassgulla	Rasgullaa
SAMOSA	Samosa
Smoosa	Samosa
samoas	Samosa
SSmosa	Samosa
Desh	Desh
ddesh	Desh
SAMMOSA	Samosa
smossa	Samosa
smosa	Samosa
zindgaia	Zindagiaa
zindagiaa	Zindagiaa
zzidnagiaa	Zindagiaa
Chawwali	Chawali
cchawali	Chawali
ddil	Dil
dil	Dil
Dil	Dil
bbandhani	Bandhani
BANDHANNI	Bandhani
DEHS	Dosa
Dessh	Desh
deesh	Desh
edsh	Desh
ssvear	Savera
SSAVERA	Savera
saveraa	Savera
hawaa	Hawa
Hwa	Hawa
Hwa	Hawa
Zinnadgin	Zindagin
zinndagin	Zindagin
BHAKTIUU	Bhaktiu
bhkitu	Bhaktiu
BHHAKTIU	Bhaktiu
dhrti	Dharti
dharrti	Dharti
krrishn	Krishna
krrishna	Krishna
KRISHNNA	Krishna
Krishn	Krishna
PAKORA	Pakora
paokraa	Pakora
sannskaari	Sanskaari
Sanskaari	Sanskaari
LAADDU	Ladduu
LADDU	Ladduu
Laddu	Ladduu
PRASAAD	Prasad
prasad	Prasad
parsadd	Prasad
Gaanesh	Ganesh
GANESH	Ganesh
GANESH	Ganesh
Ganessh	Ganesh
dostaa	Dosta
DOSTAA	Dosta
SAMOSA	Samosa
SAMOSA	Samosa
BHNIDI	Bhindi
BHNIDI	Bhindi
bhiindi	Bhindi
bhindii	Bhindi
prerrn	Prerna
prerna	Prerna
prenr	Premn
PRERNA	Prerna
din	Din
DIN	Din
Din	Din
SAVERA	Savera
Saveraa	Savera
Savera	Savera
safaar	Safar
SFAAR	Safar
Safar	Safar
saafar	Safar
durggai	Durgai
ddurgai	Durgai
BANDEGAAI	Bandegai
Banddegai	Bandegai
DDESHI	Deshi
deshhi	Deshi
deshi	Deshi
DEHSI	Dosai
swwar	Swar
Swr	Swar
swr	Swar
Bandegai	Bandegai
BAADNEGAI	Bandegai
BANNDEGAI	Bandegai
bndegai	Bandegai
Desh	Desh
desh	Desh
desh	Desh
Bhaagwan	Bhagwan
Bhagawn	Bhagwan
Mausaam	Mausam
maussama	Mausama
MAUSAMA	Mausama
mausaama	Mausama
savera	Savera
SAVERA	Savera
savvera	Savera
SAVERA	Savera
SAFFARA	Safaraa
safara	Safaraa
Shanti	Shanti
shhanti	Shanti
