File_Error	Corrected
LASSI	Lassi
lassi	Lassi
LASSI	Lassi
pparivaar	Parivaar
PARIVAAR	Parivaar
pairvaar	Parivaar
krishnau	Krishnau
krishnnau	Krishnau
krishnau	Krishnau
HCAWAL	Chawal
Chawal	Chawal
bhagwani	Bhagwani
Bhgwwani	Bhagwani
bhgwanni	Bhagwani
Bhgwani	Bhagwani
pparivaar	Parivaar
Parrivaar	Parivaar
pariivaar	Parivaar
PARIVAARR	Parivaar
PARIVAAARA	Parivaara
parivaara	Parivaara
PARVIAARA	Parivaara
PARRIVAARA	Parivaara
bhindni	Bhindi
BBHIDNIN	Bhindin
bhindin	Bhindin
BBhajan	Bhajan
bhajjan	Bhajan
bhajan	Bhajan
KWHAAB	Khwaab
khwaab	Khwaab
KKHWAAB	Khwaab
kkhwaab	Khwaab
Gulabajmuunee	Gulabjamunee
gullbjamunee	Gulabjamunee
cchai	Chai
CHAI	Chai
chaai	Chai
Chai	Chai
bachapnu	Bachpanu
bachpanu	Bachpanu
DDal	Dal
dal	Dal
humasfar	Humsafar
humsfar	Humsafar
Humsafar	Humsafar
SASNSKAAR	Sanskaar
snskaaar	Sanskaar
SAANSKAAR	Sanskaar
sanskaar	Sanskaar
DDost	Dost
dost	Dost
dost	Dost
CHHIA	Chaia
CHAI	Chai
Chaai	Chai
ddal	Dal
DAL	Dal
Dal	Dal
Poojan	Poojan
Poojjn	Poojan
poojan	Poojan
pooojan	Poojan
rsggulla	Rasgulla
rasgulla	Rasgulla
RASGULLLA	Rasgulla
Rasggulla	Rasgulla
Zindagia	Zindagia
zindagiaa	Zindagia
mnziln	Manziln
manzilln	Manziln
manziiln	Manziln
mannziln	Manziln
ziidngi	Zindagi
izndagi	Zindagi
Zindig	Bhindi
izndagi	Zindagi
swarr	Swar
SWAR	Swar
Swar	Swar
dosst	Dost
dost	Dost
dost	Dost
ODSTT	Dost
Daln	Paln
ddaln	Paln
DAALN	Paln
Dharti	Dharti
DHARTI	Dharti
Dhartti	Dharti
deshaa	Desha
desshaa	Desha
BANDEGAI	Bandegai
Bandegaii	Bandegai
CAHWAL	Chawal
CHAWLA	Chawala
AAAHSA	Aasha
asha	Aasha
AASHA	Aasha
chih	Shiv
chai	Chai
chi	Shiv
Chai	Chai
aaam	Aam
AAam	Aam
Aashan	Aashan
aashann	Aashan
aashan	Aashan
RAMNN	Ramn
Rammn	Ramn
Raat	Virasat
aRaat	Raat
Ratt	Virasat
Ratt	Virasat
SSAPNA	Sapna
Spna	Sapna
pyara	Pyaara
pyaar	Pyaar
KRISSHNA	Krishna
Krissnh	Krishna
Krishn	Krishna
KRISHNAA	Krishna
diil	Dil
Dill	Dil
manziil	Manzil
manzil	Manzil
hBkktiu	Shaktiu
BHAKTIIU	Shaktiu
Bhaktiuu	Shaktiu
bhktiu	Shaktiu
aam	Aam
amm	Aam
aaam	Aam
KHUSHI	Khushi
KHUSHI	Khushi
khhusih	Khushi
KKUHSHI	Khushi
NIRVANAA	Nirvana
niirvana	Nirvana
mmaznil	Manzil
Manzil	Manzil
Humsafaree	Humsafaree
Humsfaree	Humsafaree
HUMSAFAREE	Humsafaree
Am	Aam
aam	Aam
aam	Aam
prrasad	Prasad
Prasad	Prasad
Prsda	Prasada
ddurga	Durga
Durga	Durga
Durga	Durga
Diila	Dila
dil	Dil
dila	Dila
Dlia	Idlia
Jalebii	Jalebi
jalebii	Jalebi
ajlebi	Jalebi
JALEBII	Jalebi
rkishn	Krishna
kriishna	Krishna
Krishna	Krishna
Krishnna	Krishna
Poojaaa	Pooja
poojaa	Pooja
poojaaa	Pooja
DAL	Dal
DALL	Dal
Dal	Dal
hhwaa	Khwaab
HAWWA	Chawal
Hawa	Chawal
ALOOON	Paln
ALOON	Paln
ALOON	Paln
aloon	Paln
halwwa	Halwa
Hlawa	Chawal
hahlwa	Halwa
shanti	Shanti
Shhnti	Shanti
swr	Swar
SWAR	Swar
Swra	Swara
AAAMU	Aamu
aamu	Aamu
aamu	Aamu
Chawal	Chawal
CHAWAL	Chawal
Chawwal	Chawal
Chwal	Chawal
DOST	Dost
dosst	Dost
doost	Dost
dost	Dost
bachpan	Bachpan
bacchpan	Bachpan
Bachpaan	Bachpan
SUKOKON	Sukoon
Sukoon	Sukoon
ppaneer	Paneer
PNAEEER	Sapnaee
sswar	Swar
Swr	Swar
panin	Paanin
paniin	Paanin
PPANAIN	Janamn
HHalwa	Halwa
HALWA	Halwa
Halwa	Halwa
SHIIV	Shiv
Shiviv	Shivi
SHIVI	Shivi
shivi	Shivi
Bhindi	Bhindi
bhindi	Bhindi
Bhhindi	Bhindi
bhiindi	Bhindi
saveraan	Saveran
sverran	Saveran
SAVVERAN	Saveran
yaadein	Yaadein
yaadein	Yaadein
Yaadein	Yaadein
HBINDI	Bhindi
BHIINDI	Bhindi
DILAA	Dila
dilaa	Dila
dliaaa	Idlia
dilaaa	Dila
ssmosau	Samosau
smsosau	Samosau
ASMTIA	Asmita
Asmitaa	Asmita
asmita	Asmita
Ganesh	Ganesh
ganesh	Ganesh
izndgi	Zindagi
zindaggi	Zindagi
ZINDAGGI	Zindagi
chaawal	Chawal
Chwal	Chawal
chawall	Chawal
Banddegaii	Bandegai
bndeegaii	Bandegai
BANDEGAII	Bandegai
IDLII	Idli
IDLI	Idli
zinndagi	Zindagi
Zindgai	Zindagi
ZINDAGII	Zindagi
MUSKAN	Muskan
MUSKAAN	Muskan
sshiv	Shiv
Sihiv	Shiv
YAADEIN	Yaadein
AYAADEIN	Yaadein
Yaaedein	Yaadein
Mausamm	Mausam
mausam	Mausam
rramee	Aamee
Ramee	Aamee
armee	Aamee
memhaan	Mehmaan
mehaman	Mehmaan
mehmaan	Mehmaan
mehmaan	Mehmaan
Swaar	Swar
sswr	Swar
roti	Roti
oRti	Roti
yaadein	Yaadein
yadein	Yaadein
MAUSAM	Mausam
Mausam	Mausam
MAUSAM	Mausam
masuam	Mausam
gulbajmun	Gulabjamun
Gulabjamun	Gulabjamun
gulabjaamun	Gulabjamun
gulbbjamun	Gulabjamun
halwwa	Halwa
hhlwa	Halwa
Rat	Virasat
RRaat	Virasat
halwaa	Halwa
halwa	Halwa
HALWA	Halwa
LADDU	Laddu
Laaddu	Laddu
Ladddu	Laddu
Aam	Aam
aam	Aam
Krishn	Krishna
krishna	Krishna
krisnha	Krishna
KRSIHNA	Krishna
raat	Virasat
raat	Virasat
raaat	Virasat
Ladddu	Laddu
Laddu	Laddu
khwaabbu	Khwaabu
Khwabuu	Khwaabu
kkhwabu	Khwaabu
rroshni	Roshni
ROSHNII	Roshni
roshni	Roshni
CHHAIN	Chain
Chaiin	Chain
bhagwann	Bhagwan
BBhagwan	Bhagwan
Bhaktki	Shakti
BHAKTTI	Shakti
Bhatki	Shakti
suokonee	Sukoonee
suokoonee	Sukoonee
GULABJAMMUNEE	Gulabjamunee
GGULABJAMUNEE	Gulabjamunee
Nirvanaa	Nirvana
Nirvanna	Nirvana
nirrvana	Nirvana
paanii	Paani
Paanii	Paani
Paanii	Paani
AHLWAA	Halwa
HALWA	Halwa
halwa	Halwa
Bandegai	Bandegai
bndegai	Bandegai
bandegai	Bandegai
musamm	Mausam
Maausam	Mausam
umsam	Mausam
pakoora	Pakora
PPakora	Pakora
PAKORA	Pakora
Pakora	Pakora
Sfaaraa	Safara
saffaraa	Safara
safarraa	Safara
Saafraa	Safara
aam	Aam
AAAM	Aam
Khushboo	Khushboo
Khushbboo	Khushboo
khushboo	Khushboo
Shivv	Shiv
SHIV	Shiv
krrishna	Krishna
KKrishna	Krishna
muksanee	Muskanee
Musknee	Muskanee
DOSTU	Dostu
DOSSTU	Dostu
dosstu	Dostu
DSOTUU	Dostu
RASGULLAA	Rasgulla
rsgglulaa	Rasgulla
Rsgullaa	Rasgulla
bbiryni	Biryani
birryani	Biryani
BIRYANII	Biryani
khushboouu	Khushboou
khuushboou	Khushboou
KHUSHBOOOU	Khushboou
sukooona	Sukoona
Sukoonnaa	Sukoona
dal	Dal
dal	Dal
dl	Idli
Dal	Dal
Virsaat	Virasat
viirsat	Virasat
Virrsat	Virasat
IDDLI	Idli
IDLI	Idli
Idli	Idli
Iddli	Idli
bandhann	Bandhan
bbandhan	Bandhan
BANNDAHN	Bandhan
BHAKTI	Shakti
BHAKTI	Shakti
bbhakti	Shakti
Bhktii	Shakti
PRAASDAA	Prasada
PRASADAA	Prasada
PRASADAA	Prasada
HALWAUU	Halwau
halwau	Halwau
halwua	Halwa
ahlwau	Halwau
prassad	Prasad
prsaaad	Prasad
Prasad	Prasad
gulabjammuna	Gulabjamuna
Gluabjamuna	Gulabjamuna
GULABJAMUNA	Gulabjamuna
gulabjamunaa	Gulabjamuna
dili	Idli
DILI	Idli
Ramm	Aam
Ram	Aam
RAM	Aam
SANPAU	Kshanu
SAPNAU	Sapnau
Bcchpan	Bachpan
BACPHAN	Bachpan
SAVVERA	Savera
SAVVEAR	Savera
SAVERAA	Savera
Svera	Savera
geet	Geet
Geet	Geet
Geet	Geet
Geeet	Geet
hawa	Chawal
Hwa	Khwaab
khhwabi	Khwaabi
Khwaaabi	Khwaabi
khwwabi	Khwaabi
hKwaabbi	Khwaabi
KHUSHBOOO	Khushboo
kkhushboo	Khushboo
hKushhboo	Khushboo
aam	Aam
AAM	Aam
am	Aam
paania	Paania
paania	Paania
samosa	Samosa
samosa	Samosa
Samossa	Samosa
Smosa	Samosa
Mtrubhahsann	Matrubhashan
Matrubhashna	Matrubhasha
idlii	Idli
Idli	Idli
khusbhoo	Khushboo
Kuhshbboo	Khushboo
raatee	Virasatee
RRAATEE	Virasatee
RATAEE	Prasadee
snnaatan	Sannatan
SANNTATAN	Sannatan
duurga	Durga
durrga	Durga
DURAG	Durga
dil	Dil
DDIL	Dil
dil	Dil
din	Din
Din	Din
PALL	Dal
Pl	Dal
Pall	Dal
deesh	Desh
DESHH	Desh
ddesh	Desh
desh	Desh
privaar	Parivaar
parivaar	Parivaar
Mehmaaan	Mehmaan
Mehmaaan	Mehmaan
rram	Aam
Ram	Aam
NIVRANA	Nirvana
nirvana	Nirvana
NIRVANA	Nirvana
bhajanee	Bhajanee
Bhjaanee	Bhajanee
BHHAJANEE	Bhajanee
BHAJANEE	Bhajanee
Bhgwwani	Bhagwani
Bhgwanni	Bhagwani
bhagwani	Bhagwani
Bhgwani	Bhagwani
geeti	Geeti
geeeti	Geeti
Psrad	Prasad
Prasad	Prasad
BHAAJN	Bhajan
BHAJAAN	Bhajan
bhajan	Bhajan
Bhjan	Bhajan
Prasad	Prasad
Prasaad	Prasad
Psrad	Prasad
prsad	Prasad
snnataee	Sannataee
sannataee	Sannataee
Savera	Savera
Savera	Savera
saverra	Savera
ddosa	Dosa
dosaa	Dosa
ODSA	Dosa
dos	Dosa
bhagwan	Bhagwan
bhagwan	Bhagwan
bhagwan	Bhagwan
Bhgwan	Bhagwan
panani	Paani
ppani	Paani
Khwaab	Khwaab
KHWAAB	Khwaab
DESHH	Desh
DESSH	Desh
ddesh	Desh
Deesh	Desh
Din	Din
Dinn	Din
ddin	Din
dinn	Din
shakti	Shakti
Skhti	Deshi
Shkti	Shakti
SHAKTI	Shakti
ummeed	Umeed
umede	Umeedee
uumeed	Umeed
lAoo	Pala
Aloo	Dal
Rohsni	Roshni
Rohsni	Roshni
ziindagi	Zindagi
ZINDAGII	Zindagi
Zinddgi	Zindagi
zindaig	Zindagi
khushhi	Khushi
khushii	Khushi
KKHUSHI	Khushi
khushi	Khushi
Prsad	Prasad
Praasad	Prasad
RPASAD	Prasad
Prasad	Prasad
briyni	Biryani
bbiryani	Biryani
biryni	Biryani
biryani	Biryani
DUURGA	Durga
DDurg	Durga
udrga	Durga
chawall	Chawal
Chawal	Chawal
CHAAWAL	Chawal
GULABJAMNUI	Gulabjamunu
Gulabjamuni	Gulabjamuni
GULABJAMUNNI	Gulabjamuni
BACCHPAN	Bachpan
Bachpaan	Bachpan
nirvana	Nirvana
nirvana	Nirvana
HDARTI	Dharti
dhaarti	Dharti
bchpann	Bachpan
Bachpann	Bachpan
Shkkti	Shakti
shhakti	Shakti
ASMITA	Asmita
asmita	Asmita
Asmita	Asmita
parivaar	Parivaar
PARIVVAAR	Parivaar
parivaaar	Parivaar
parivaar	Parivaar
Prern	Prerna
Prerna	Prerna
prernra	Prerna
Prerna	Prerna
Raat	Virasat
RRAAT	Virasat
rrat	Virasat
Rat	Virasat
RAAT	Virasat
dilu	Dilu
diluu	Dilu
bhhakit	Shakti
Bhkhti	Shakti
bhkti	Shakti
BBHAKTI	Shakti
Bhagwanee	Bhagwanee
bhagwannee	Bhagwanee
CHAWAL	Chawal
CHAWAAL	Chawal
chaawal	Chawal
Chhawal	Chawal
KALAKAR	Kalakar
Klakaar	Kalakar
Maanzilee	Manzilee
manzilee	Manzilee
SAFAR	Safar
ssafar	Safar
asafar	Safar
biiryni	Biryani
BBiryani	Biryani
BIRYYANI	Biryani
bndhanaa	Bandhana
bandhanaa	Bandhana
bandhhanaa	Bandhana
Bandhanaa	Bandhana
dIlii	Idli
IDDLII	Idli
PANNEER	Paneer
Pneeer	Paneer
umeeed	Umeed
ummeed	Umeed
DURRGA	Durga
durgga	Durga
kshan	Kshan
Kshan	Kshan
Ksshan	Kshan
KSHANN	Kshan
Dal	Dal
dal	Dal
DAL	Dal
sappna	Sapna
sspna	Sapna
KHUSHBOO	Khushboo
Khushboo	Khushboo
khushboo	Khushboo
kkhushboo	Khushboo
PPrem	Prem
pprem	Prem
Snnnata	Sannata
SSannata	Sannata
snnata	Sannata
Sannata	Sannata
MAATAR	Matar
MATARR	Matar
HUMSAFAR	Humsafar
hhumsfar	Humsafar
humsafar	Humsafar
Huumsfar	Humsafar
DHAARTIN	Dhartin
DHARTIN	Dhartin
niirvna	Nirvana
nirrvana	Nirvana
LLADDU	Laddu
laaddu	Laddu
ladudu	Laddu
MANZIL	Manzil
Mnzzil	Manzil
gganesh	Ganesh
ganeesh	Ganesh
ganesh	Ganesh
idlli	Idli
ildi	Dili
jalebiu	Jalebiu
JALEBIU	Jalebiu
jalebiuu	Jalebiu
jlebiui	Jalebii
musam	Mausam
MAUSAM	Mausam
musam	Mausam
ALOON	Paln
aloonn	Paln
laoon	Aloon
SHANTIAA	Shantia
Shntiaa	Roshnia
PANEER	Paneer
Pneer	Paneer
bachpanaa	Bachpanaa
bachpanaa	Bachpanaa
bchpanaa	Bachpanaa
Mtrubhasha	Matrubhasha
MATRUBHAASHA	Matrubhasha
PANAI	Sapnai
paani	Paani
pani	Paani
paanni	Paani
DURGA	Durga
Durrga	Durga
DURAG	Durga
DURRGA	Durga
PAKOAR	Pakora
PPAKORA	Pakora
bbhagwan	Bhagwan
BHAGAWN	Bhagwan
bhagwan	Bhagwan
bhgwan	Bhagwan
DUGRA	Durga
DUURGA	Durga
pttagyraee	Pattagyraee
ppattagyraee	Pattagyraee
Pattagyraee	Pattagyraee
PATTAGGYRAEE	Pattagyraee
SHHIVAA	Shivaa
shivaaa	Shivaa
Shiivaa	Shivaa
SHIVAAA	Shivaa
SANSKARAU	Sanskaaru
snskaaru	Sanskaaru
sanskaaru	Sanskaaru
sanskaaruu	Sanskaaru
khushboo	Khushboo
Khushboo	Khushboo
khushbooo	Khushboo
rata	Matar
rraat	Virasat
raaat	Virasat
RAAAT	Virasat
KHUUSHBOO	Khushboo
Khsuhboo	Khushboo
khushboo	Khushboo
deesha	Desha
DESHA	Desha
Desh	Desh
parivaaar	Parivaar
PARIVAAAR	Parivaar
nirvnaan	Nirvanan
NIRVANAN	Nirvanan
INRVANAN	Nirvanan
krishhna	Krishna
KRISHHNA	Krishna
krishna	Krishna
Bachhpani	Bachpani
BBachpani	Bachpani
Raasgulla	Rasgulla
raasgulal	Rasgulla
RASGULLA	Rasgulla
durrg	Durga
durgga	Durga
JANAMU	Janamu
JAANAMU	Janamu
Janmau	Janama
PRASADD	Prasad
praasad	Prasad
PRSAAD	Prasad
pprasad	Prasad
JAANMN	Janamn
Janammn	Janamn
muuskann	Muskan
MUUSKANN	Muskan
MUSKANN	Muskan
Muskannn	Muskan
janam	Janam
Janam	Janam
jnanam	Janam
Janamm	Janam
manzial	Manzil
maanzila	Manzila
mnzzila	Manzila
aamm	Aam
Aamm	Aam
aamm	Aam
AAAM	Aam
shiviv	Shivi
shivii	Shivi
Shivi	Shivi
Prrerna	Prerna
Prernaaa	Prerna
prernnaa	Prerna
prrernaa	Prerna
pnener	Paneer
paneeer	Paneer
DIN	Din
Din	Din
Dinn	Din
YYaadein	Yaadein
YAADEIN	Yaadein
Yaadeiin	Yaadein
RORTI	Roti
ROTI	Roti
roti	Roti
Gneshi	Ganeshi
gganeshi	Ganeshi
ramaa	Rama
rmaa	Prema
zindaggi	Zindagi
ZINDAGI	Zindagi
BHAKTI	Shakti
bhakti	Shakti
bhktii	Shakti
Bhktti	Shakti
mmuksan	Muskan
muskan	Muskan
umskan	Muskan
Muskann	Muskan
Saverra	Savera
saverra	Savera
SAVERA	Savera
saveera	Savera
SHAKKTI	Shakti
SHAKTI	Shakti
SHATKI	Shakti
shaakti	Shakti
Safarn	Safarn
SSfarn	Safarn
saafrnn	Safarn
Safarn	Safarn
pttagyra	Pattagyra
ppattagyra	Pattagyra
paattagyra	Pattagyra
pattagyra	Pattagyra
payar	Matar
Pyar	Pyaar
pyyar	Pyaar
PAYAR	Matar
bandhan	Bandhan
Bndhan	Bandhan
bandhaan	Bandhan
dili	Idli
DIL	Dil
Dil	Dil
Idliee	Idliee
Idliee	Idliee
idlieee	Idliee
saafar	Safar
safar	Safar
Safar	Safar
safaar	Safar
saanjh	Saanjh
ASAANJH	Saanjh
iBryani	Biryani
Birayni	Biryani
BIRYANI	Biryani
KSHAN	Kshan
kshaan	Kshan
Kshhan	Kshan
dinaa	Dina
dinaa	Dina
dinaa	Dina
dinaa	Dina
Alooa	Pala
alooa	Pala
ALOOA	Pala
aloao	Pala
POOJA	Pooja
POOJA	Pooja
lassi	Lassi
lasssi	Lassi
laassi	Lassi
ASMMITA	Asmita
ASMITTA	Asmita
asmmita	Asmita
Asmitaa	Asmita
pyaari	Pyaari
pyari	Pyaari
pyaari	Pyaari
pyari	Pyaari
AAam	Aam
Aam	Aam
aamm	Aam
aam	Aam
gulaabjamun	Gulabjamun
gulabjamun	Gulabjamun
Gulbjamun	Gulabjamun
mausaam	Mausam
Mausaam	Mausam
MMausam	Mausam
mmtar	Matar
matar	Matar
Saveera	Savera
SAVERA	Savera
bandhan	Bandhan
bndahn	Bandhan
bandhann	Bandhan
banndhan	Bandhan
ZINDAGI	Zindagi
ZINDAGI	Zindagi
yaaadein	Yaadein
aydein	Yaadein
Sanskaar	Sanskaar
Sasnkaaar	Sanskaar
SANSKAAR	Sanskaar
Janam	Janam
AJNAAM	Janam
biryania	Biryania
biryania	Biryania
bhindiee	Bhindiee
bhindiee	Bhindiee
bhindieee	Bhindiee
Bhindiee	Bhindiee
matrubhassha	Matrubhasha
MARTUBHASSHA	Matrubhasha
MATRUBHASHAH	Matrubhasha
matrubhasha	Matrubhasha
saveera	Savera
savera	Savera
savear	Savera
lssi	Idli
lasssi	Lassi
rroti	Roti
ROOIT	Dost
savera	Savera
savera	Savera
Savera	Savera
savvera	Savera
khwaab	Khwaab
Khawab	Khwaab
KHWAAB	Khwaab
KHWAAB	Khwaab
AASSHAU	Aashau
AASHAAU	Aashau
rraat	Virasat
raaat	Virasat
Bhaktiiaa	Bhaktia
BHAKTIAA	Bhaktia
BHAKTIAA	Bhaktia
Prsasadn	Prasadn
Prrasadn	Prasadn
rrm	Prem
rrm	Prem
RAM	Aam
Ramm	Aam
din	Din
din	Din
Din	Din
DINI	Dini
khushbooaa	Khushbooaa
khusbhoooaa	Khushbooaa
ppl	Dal
pal	Dal
Idli	Idli
IDLI	Idli
IILDI	Dili
chai	Chai
CHAI	Chai
CHAII	Chai
CHAII	Chai
DINA	Dina
DINA	Dina
dnia	Idlia
bhinndi	Bhindi
bhinndi	Bhindi
bhindi	Bhindi
Poojja	Pooja
pooja	Pooja
gulabjamuni	Gulabjamuni
gulabjamuni	Gulabjamuni
Safar	Safar
SAFAR	Safar
SAFAR	Safar
ssafar	Safar
manizilu	Manzilu
MANZILU	Manzilu
manizlu	Manzilu
MANZILU	Manzilu
BBhaajn	Bhajan
bhjan	Bhajan
khwaab	Khwaab
kwhaab	Khwaab
YYAAEDIN	Yaadein
yaadein	Yaadein
yadein	Yaadein
YAADEIN	Yaadein
saanjjh	Saanjh
saannjh	Saanjh
Sanhj	Kshan
sapnauu	Sapnau
SSAPNAU	Sapnau
BHINDI	Bhindi
BHINDI	Bhindi
ppneer	Paneer
panere	Paneeree
PANEER	Paneer
snskaar	Sanskaar
Sanskaar	Sanskaar
sansskaar	Sanskaar
Sanskkaar	Sanskaar
Dost	Dost
dost	Dost
dost	Dost
Doost	Dost
krishn	Krishna
krishna	Krishna
krishna	Krishna
krsishn	Krishna
dostnn	Dostn
DOOSTN	Dostn
Dsehh	Desh
DDESH	Desh
desh	Desh
desh	Desh
Nirvna	Nirvana
nirvaana	Nirvana
saverra	Savera
savera	Savera
sveraa	Savera
savera	Savera
PARIVAAR	Parivaar
Parivvaar	Parivaar
pairvaar	Parivaar
Umeedi	Umeedi
Umeedii	Umeedi
dharti	Dharti
dhrti	Dharti
dharti	Dharti
DOSAA	Dosa
Dosaa	Dosa
Dossa	Dosa
Matrubhashhaa	Matrubhasha
matrubhashaa	Matrubhasha
BHAGWWAN	Bhagwan
bhaagwan	Bhagwan
bahgwaan	Bhagwan
hawa	Chawal
HHAWA	Chawal
HAWAA	Chawal
Hawa	Chawal
DURGA	Durga
DURGA	Durga
Duurg	Durga
bhhakti	Shakti
BHAKTI	Shakti
Khushboo	Khushboo
khushboo	Khushboo
yaadein	Yaadein
YAADEIN	Yaadein
Yaadein	Yaadein
Shivee	Shivee
SHIVEE	Shivee
shiveee	Shivee
paaninn	Paanin
paanni	Paani
panin	Paanin
PPAANIN	Paanin
Pal	Dal
pl	Dal
Pll	Dal
PPRERNA	Prerna
prern	Prerna
Prerna	Prerna
Khushi	Khushi
Khhuhsi	Khushi
getet	Geet
geet	Geet
Geet	Geet
geet	Geet
maatar	Matar
matar	Matar
mmtar	Matar
aSvera	Savera
svera	Savera
SAVERA	Savera
svera	Savera
spna	Sapna
SAPNAN	Sapnan
bhttura	Bhatura
bhatura	Bhatura
Bhhatura	Bhatura
bhatura	Bhatura
bhatturaa	Bhatura
Bhaaturaa	Bhatura
HALLWA	Halwa
lhwa	Halwa
AHALWA	Halwa
HALWA	Halwa
svera	Savera
saveraa	Savera
savera	Savera
Preem	Prem
prem	Prem
aloeoe	Dalee
ALOOOEE	Dalee
alooeee	Dalee
dosa	Dosa
odosa	Dosa
geeet	Geet
GEET	Geet
geet	Geet
Geet	Geet
CHAWWAL	Chawal
chhwla	Chawala
Virasataaa	Virasata
vvirasataa	Virasata
PALUU	Dalu
pluu	Dilu
ppalee	Dalee
Paleee	Dalee
Bhaturaaa	Bhatura
bhturaa	Bhatura
bhaturaa	Bhatura
bhaturaa	Bhatura
chawal	Chawal
chaawl	Chawal
hcawall	Chawal
chawal	Chawal
hawaee	Chawalee
HAWAEE	Chawalee
hawaee	Chawalee
Hwaaee	Chawalee
Bhaturaa	Bhatura
bhatura	Bhatura
BHATURA	Bhatura
BHATUUAR	Bhatura
kklakar	Kalakar
Klakarr	Kalakar
klakar	Kalakar
kalakar	Kalakar
bhakti	Shakti
bhakti	Shakti
bhakkti	Shakti
nirvvana	Nirvana
nirvana	Nirvana
bachpan	Bachpan
Bchpan	Bachpan
Bachpaan	Bachpan
BBchpan	Bachpan
DOSAA	Dosa
DOSAA	Dosa
SAFFARU	Safaru
SSafaru	Safaru
saafru	Safaru
roshnii	Roshni
ROHSNI	Roshni
roshnii	Roshni
sukoon	Sukoon
sukoon	Sukoon
uSkoon	Sukoon
rasgullla	Rasgulla
rassgulla	Rasgulla
rasgulla	Rasgulla
rassgulla	Rasgulla
SAMOSA	Samosa
Smoosa	Samosa
samoas	Samosa
SSmosa	Samosa
Desh	Desh
ddesh	Desh
SAMMOSA	Samosa
smossa	Samosa
smosa	Samosa
zindgaia	Zindagia
zindagiaa	Zindagia
zzidnagiaa	Zindagia
Chawwali	Chawali
cchawali	Chawali
ddil	Dil
dil	Dil
Dil	Dil
bbandhani	Bandhani
BANDHANNI	Bandhani
DEHS	Desh
Dessh	Desh
deesh	Desh
edsh	Desh
ssvear	Savera
SSAVERA	Savera
saveraa	Savera
hawaa	Chawal
Hwa	Khwaab
Hwa	Khwaab
Zinnadgin	Zindagin
zinndagin	Zindagin
BHAKTIUU	Shaktiu
bhkitu	Shaktiu
BHHAKTIU	Shaktiu
dhrti	Dharti
dharrti	Dharti
krrishn	Krishna
krrishna	Krishna
KRISHNNA	Krishna
Krishn	Krishna
PAKORA	Pakora
paokraa	Pakora
sannskaari	Sanskaari
Sanskaari	Sanskaari
LAADDU	Laddu
LADDU	Laddu
Laddu	Laddu
PRASAAD	Prasad
prasad	Prasad
parsadd	Prasad
Gaanesh	Ganesh
GANESH	Ganesh
GANESH	Ganesh
Ganessh	Ganesh
dostaa	Dosta
DOSTAA	Dosta
SAMOSA	Samosa
SAMOSA	Samosa
BHNIDI	Bhindi
BHNIDI	Bhindi
bhiindi	Bhindi
bhindii	Bhindi
prerrn	Prerna
prerna	Prerna
prenr	Premn
PRERNA	Prerna
din	Din
DIN	Din
Din	Din
SAVERA	Savera
Saveraa	Savera
Savera	Savera
safaar	Safar
SFAAR	Humsafar
Safar	Safar
saafar	Safar
durggai	Durgai
ddurgai	Durgai
BANDEGAAI	Bandegai
Banddegai	Bandegai
DDESHI	Deshi
deshhi	Deshi
deshi	Deshi
DEHSI	Deshi
swwar	Swar
Swr	Swar
swr	Swar
Bandegai	Bandegai
BAADNEGAI	Bandegai
BANNDEGAI	Bandegai
bndegai	Bandegai
Desh	Desh
desh	Desh
desh	Desh
Bhaagwan	Bhagwan
Bhagawn	Bhagwan
Mausaam	Mausam
maussama	Mausama
MAUSAMA	Mausama
mausaama	Mausama
savera	Savera
SAVERA	Savera
savvera	Savera
SAVERA	Savera
SAFFARA	Safara
safara	Safara
Shanti	Shanti
shhanti	Shanti
shnti	Shanti
SUKOON	Sukoon
sukooon	Sukoon
Shiiva	Shivaa
SHIAVAA	Roshniaa
asha	Aasha
AASHAA	Aasha
aasha	Aasha
durga	Durga
DUURGA	Durga
DURGA	Durga
HAAWA	Chawal
HAWAA	Chawal
Rosnhi	Roshni
ROSHNNI	Roshni
SHAANTI	Shanti
Shanti	Shanti
PAKORA	Pakora
Paokra	Pakora
Virasat	Virasat
VIRASAT	Virasat
viirasat	Virasat
BBandhan	Bandhan
Bandhaan	Bandhan
Dost	Dost
doost	Dost
paanniu	Paaniu
Paainu	Dinu
Paaniiu	Paaniu
Paniu	Paaniu
jalebi	Jalebi
jlebi	Jalebi
AAMA	Rama
Aamaa	Rama
aama	Rama
aaama	Rama
KHUUHSBOO	Khushboo
KKhushboo	Khushboo
PALLEE	Dalee
plee	Dilee
PLAEEE	Sapnaee
Palee	Dalee
Kshann	Kshan
kshna	Kshana
nirvvna	Nirvana
nirvana	Nirvana
BHAJAN	Bhajan
BHAJAN	Bhajan
bhjan	Bhajan
bhjan	Bhajan
IDLLI	Idli
Ildi	Dili
VVirasatn	Virasatn
VIRASATN	Virasatn
virasatn	Virasatn
MATTAR	Matar
MATAR	Matar
smitaaa	Asmita
sAmitaa	Asmita
asmitaa	Asmita
prme	Prem
perm	Prem
umeedeee	Umeedee
UMEEDEE	Umeedee
uumeedee	Umeedee
SAVERA	Savera
sveraa	Savera
svera	Savera
savera	Savera
KSAHNA	Kshana
kshanaa	Kshana
skhanna	Kshana
kshan	Kshan
